Content,Label
Celne uwagi Czarka Michalskiego. Rafał Trzaskowski wygra. jeśli będzie kandydatem polskiego centrum. Przegra jeśli stanie się heroldem obyczajowej rewolucji i zakładnikiem fanatycznej kulturowej lewicy. która tę rewolucję. wbrew większości Polaków. forsuje.Liberalne elity i media. zamiast bronić liberalnego centrum. dały się przejąć lewicy kulturowej. amerykańskiej wersji W. Orlińskiego. J. Dehnela. A. Pitoń. G. Sroczyńskiego. więc trudno się dziwić. że Trump zdobył w USA władzę. Tekst C. Michalskiego: https://wydarzenia.interia.pl/felietony/news-w-ameryce-skonczyla-sie-republika-nastala-oligarchia.nId.7866032…,Lis
Koledzy Ziobro z grupy Solidarni Zlodzieje bronią złodzieja w sutannie. Nie ma tylko pewności czy to na  pewno wiara.,Lis
Apeluję do dziennikarzy. by brudnymi sztuczkami i nazbyt podchwytliwych pytaniami. nie wystraszyli nam obywatelskiego Nawrockiego. bo tu się niezłe jaja szykują i nie powinniście już teraz niszczyć tego show.,Lis
Wczoraj o świcie Trzaskowski w piekarni. Dziś o świcie Nawrocki w piekarni. Dobrze. że przynajmniej w innej.,Lis
Rozumiem. że PSL chce być w Polsce strażnikiem konserwatywnego. tradycjonalistycznego ognia. ale sprzeciw wobec czegoś tak mało kontrowersyjnego jak związki partnerskie. może sprawić. że sam PSL w tym ogniu spłonie. Chyba nie warto. 🍀🔥,Lis
Najlepsze życzenia. Aby do setki. 🌹🌹🌹🍾🥂🎂🍰💯,Lis
Czasem demokracja zapewnia tryumf nie mądrości. ale złości. Nawet często.,Lis
✡️🕎🇮🇱 Students of Moriah College in Australia sang Am Yisrael Chai in solidari...  przez,Lis
Informuję. że kancelaria premiera też na biało- czerwono. gdyby ktoś chciał się wygłupić. że dranie nie podświetlili.,Lis
Zbezczeszczenie Pomnika Bohaterów Getta to nieskończenie więcej niż wandalizm. To barbarzyństwo. A to wszystko tuż przed  przypadającą jutro 84 rocznicą odizolowania getta od reszty miasta. W getcie mieszkało ponad 400 tysięcy polskich Żydów. obywateli RP. Ogromna większość,Lis
A ja się śmiałem. że takie pozbawione charyzmy nic jak Błaszczak. nie może kandydować. Może być dużo gorzej.,Lis
Jacy katolicy taki męczennik. Jaka partia taka martyrologia.,Lis
O 20 mój live. Wybory prezydenckie w Ameryce i co z nich wynika dla wyborów prezydenckich w Polsce.  Trump i nasze wybory prezydenta | Tomasz Lis LIVE! 7.11.2024  przez,Lis
4 lata temu 6 stycznia był możliwy. bo prezydentem był Trump. Joe Biden na żaden cyrk nie pozwoli.,Lis
Warto posłuchać. Obywatelski. niezależny niemowa.📍Karol Nawrocki nie odpowiedział na żadne pytania w tym o obronność. a pytałem o traktat ottawski. W końcu uciekł przed mediami. Za kandydata odpowiadał czasami poseł PiS @mhorala. @wirtualnapolska,Lis
O 12 mój newsletter. Dziś o jedynym zamachu smoleńskim. Tym. do którego doszło w Warszawie.,Lis
84 lata temu Niemcy zamknęli warszawskie getto. Dla ponad 400 tysięcy Żydów/obywateli Polski. to był koniec normalnego życia. dla ogromnej większości był to przedsionek śmierci. ✡️🕎🕯️,Lis
Błąd. Nawet w złej sytuacji szukam pozytywów.,Lis
W październiku 1938 Niemcy przerzucili przez granicę z Polską 17 tys Żydów z polskim obywatelstwem. Wielu tułało się tygodniami między Zbąszyniem a Zbąszynkiem. teraz koło  Zielonej Góry. wtedy przy polsko - niemieckiej granicy.“Polenaktion (“Polish Action. 1938) 1/n In late October of 1938. the Nazi regime ordered the arrest of around 17.000  Jews with Polish citizenship who were living in the German Reich. The Jews were then expelled and transported violently to the Polish border.,Lis
Ten zaczyna źle. a skończy jeszcze gorzej. Sejmowy konferansjer bez formy.,Lis
Obywatelski zlot PiS jako metafora piłkarska.That’s the best own goal you will ever see. 😂😂,Lis
Sondaże wariują. Tu z kolei dobre wieści dla Kamali.Finally got some high quality polling from WaPo today. and they're very good for @KamalaHarris:   PA: Harris 49 Trump 47   WI: Harris 50 Trump 47   MI: Harris 49 Trump 47   NV: Harris 48 Trump 48   AZ: Trump 49 Harris 46   NC: Trump 50 Harris 47   GA: Harris 51 Trump 47  That's,Lis
Rodri zasługiwał bardziej niż Vini czy Carvajal? Nie róbmy jaj. To świetny piłkarz. ale nie był nominowany nawet do tytułu piłkarza sezonu ligi angielskiej.,Lis
Kiedyś amerykańska polityka wyglądała tak. Na wiecu Johna Mc Caina. w 2008  toku. wyborczymi atakuje jego rywala Obamę. On stanowczo broni rywala.For some reason. I have been thinking about this moment a lot today.   It's from John McCain in 2008 at a town hall.   The woman begins to espouse conspiracy theories about Barack Obama's nationality.   He immediately shuts it down.   No ma'am. He's a decent family man.,Lis
Pamięć o tych. którzy marzyli o wolności. walczyli o wolność i dzięki którym tę wolność mamy. 🇵🇱❤️,Lis
W 2006 roku wywiadzie dla Wyborczej Kaczyński powiedział. że społeczeństwo obywatelskie to wielkie zagrożenie dla państwa. I w tym nurcie jest ten  kandydat obywatelski.,Lis
Lenin uważał. że rządzić może nawet kucharka. Kaczyński pokazał jak rządzić kucharką. a Duda udowodnił. że można być prezydentem nie mając nawet kompetencji kucharki.,Lis
Co robi? Spotyka się z przedstawicielem jednego z wyznań. I bardzo słusznie!,Lis
Sekretarz obrony. czyli szef Pentagonu u Trumpa. To ten gość. który 10 lat nie mył rąk. bo nie wierzy w zarazki. Za to. jak przystało na zwolennika konserwatywnych wartości. żony zmieniał już kilka razy.Yesterday Trump announced he's nominating Pete Hegseth as his Secretary of Defense.  Hegseth's a prominent Fox News personality & veterans advocate. but he also has strong ties to the Christian far right that I've not seen fully exposed yet.   Here's a thread w/ receipts... 1/,Lis
Mało który projekt polityczny wygląda na totalną katastrofę po niecałych 70 godzinach. W tym sensie PiS osiągnął ze swym obywatelskim kandydatem historyczny sukces.,Lis
💔,Lis
Kosiniak ten płomienny list gratulacyjny do Trumpa wysyła jako członek rządu? Dotychczas takie rzeczy należały  jednak do premiera.,Lis
Po tym co dziś zrobił Nawrocki. trener boksera zwykle rzuca na ring ręcznik. U nas Błaszczak pokrzykuje. że Karola brutalnie zaatakowano. że to robota Tuska. a Karol jeszcze wróci na ring bo to fighter. Z freak show chyba.,Lis
Zaczęło się. Republikanie chcą obciąć ludziom emerytury i renty. Chcieliście to macie.,Lis
I komu tu wierzyć?🇺🇲 National Poll: ABC News/Ipsos  🟦 Harris: 51% (+4) 🟥 Trump: 47%   Last poll (10/8) - 🔵 Harris +2 —— Crosstabs  • Men: Trump 51-45% • Women: Harris 56-42% --- • Independents: Harris 48-47% --- • 7 Battleground States: Harris 50-47% --- • White: Trump 54-43% • Black:,Lis
Tą nachalną promocją tylko mu Pan  szkodzi,Lis
Może w Ameryce lewica przegrała. za to u nas właśnie tworzy sejmowe koło Razem. Też cos.,Lis
A skąd Ty wiesz co by się na pewno stało 4 lata temu?,Lis
Polecam dwie nowe książki o dwóch wybitnych postaciach polskiej literatury i życia intelektualnego Polski. zresztą dobrych znajomych. o Boyu i Slonimskim.,Lis
Czyli w razie kandydowania Trzaskowskiego wygrana w pierwszej turze nie jest wykluczona. Oczywiście byłoby i to szalenie trudni. ale kto wie.,Lis
Nie wierzyłem w sondaże CBOS wtedy i nie wierzę teraz.,Lis
To nie jest wynik wyborów dobry dla Ameryki. Zachodu. Europy. Ukrainy i Polski. Zapadł jednak werdykt zgodny z wolą Amerykanów i trzeba to po prostu uszanować. Ameryka nie chce prezydentki. czarnoskórej kobiety. woli skazanego przestępcę. oszusta. kłamcę i seksistę. Jej prawo.,Lis
Gdyby Kaczyński nie sformatował PiS na partię oszołomów. oprychów. kłamców i krzykaczy. to wybory prezydenckie wyglądałyby jak prawybory w KO. merytoryczny spór na poziomie.,Lis
Dziś o Anne Applebaum i polskim problemie na Ż.  Sikorski. Applebaum. Żydzi | TOMASZ LIS KOMENTARZ 13.11.2024  przez,Lis
Moje rady i sugestie dla Rafała Trzaskowskiego: Jak pokonać kandydata PiS | TOMASZ LIS KOMENTARZ 25.11.2024  przez,Lis
Żądanie 100 mln na remont pałacu prezydenckiego wskazuje. że Duda zrujnował i prezydenturę i pałac.,Lis
KonfedeRussia postanowiła usunąć ostatnie wątpliwości co do swej proweniencji oraz charakteru. i cel osiągnęła.,Lis
Tv Republika ogłasza wyjście z basenu. 😂😂😂😂😂,Lis
Trump chce. że by zwycięzcę wyborów ogłosić już w nocy. co jest żądaniem niezwykłym. które nie świadczy o nadmiernej pewności siebie. Poza tym w Ameryce jest jednak zasada. że liczy się wszystkie głosy.  Kto i dlaczego dziś wygra | TOMASZ LIS KOMENTARZ 05.11.2024,Lis
Washington Post w czasach Nixona uratował amerykańskie dziennikarstwo.Gdy gazetę kupił miliarder Bezos wydawało się. że ją uratuje. Ale przynajmniej jej autorytet. nie popierając w tym roku żadnego z kandydatów. choć jeden jest śmiertelnym zagrożeniem dla demokracji. w ogromnym,Lis
Gdyby poparcie celebrytów gwarantowało prezydenturę. to Kamala wygrałaby z Trumpem 50:0. Ale nie gwarantuje. Czasem nawet przeszkadza.Beyoncé: I am not here as a celebrity. I'm not here as a a politician. I'm here as a mother. A mother who cares about the world our children live in.,Lis
Przekonanie Kosiniaka i Holowni. że zmuszą Tuska do wystawienia tego którego chcą. jest dość groteskowe. Jak go znam to tylko utwardzą jego wybór i przekonanie o jego słuszności.,Lis
Wśród tych. którzy głosowali wcześniej przewaga Kamali jest ogromna. Ale to nic nie znaczy.Jej wyborcy są lepiej wykształceni i głosują wcześniej. Wyborcy Trumpa ruszą we wtorek.WOAH!  Trump has been begging his supporters to vote early.   Meanwhile Harris appears to be leading by a ton among those voters who have actually voted early.  Michigan - Harris +26 Wisconsin - Harris +23 Pennsylvania- Harris +17,Lis
Ziobro. który dał już popis tchórzostwa. teraz daje popis bezczelności. Trzęsąca się galareta.,Lis
Za rok nie będziemy wybierali gubernatora 51 stanu w Ameryce. ale prezydenta Polski. Skończmy z tym Trumpem( kogo woli Trump. kogo polubi Trump?). To my decydujemy. A czy wujkowi z Ameryki wybór się spodoba to nieważne.,Lis
Wybór w sprawie Trumpa: Biały Dom czy więzienie.,Lis
Politycy PSL słusznie uznają. że nikt nie ma prawa im mówić jak i z kim mają żyć. Szkoda. że jednocześnie chcą mówić innym jak ci inni nie mają żyć.,Lis
Do remontu pałacu trzeba 100 mln. do remontu prezydentury wystarczy wybór inteligentnego. przyzwoitego człowieka. który będzie szanował konstytucję RP.,Lis
💪🇵🇱🎾✌️,Lis
Dziś Luka Modric pobije rekord słynnego Ferenca Puskasa. pod względem wieku w jakim gra w Realu.🚨 Luka Modric se convertirá hoy en el jugador de más edad en jugar en TODA la historia del REAL MADRID tras superar a Puskás.  LEYENDA BLANCA 🤍,Lis
At last!,Lis
Zaufanie do Kamali ma 50-51 procent Amerykanów. do Trumpa 40 procent. W normalnym sezonie politycznym oznaczałoby to łatwe zwycięstwo Kamali. Ale to nie jest normalny sezon polityczny. Teraz możliwe jest wszystko.,Lis
Żebrać o pieniądze od ludzi. których się przez lata okradało. to jednak bezczelność i perwersja.,Lis
WOŚP.,Lis
W pierwszej połowie  byliśmy lepsi. czyli w sumie jest remis.,Lis
Redaktor uczciwie stwierdził. że kanał Zero jest PiS-owski. I Ok. Bo jest,Lis
Za potwierdzenie swoich życzeń uznajesz nawet  słowa. które ich nie potwierdzają,Lis
Przyłębska może orzec. że Szekspir w Polsce jest nielegalny. więc taka  metafora odpada.,Lis
Hope.,Lis
Podajcie gazetę do sądu. Zobaczymy jaki będzie efekt.,Lis
Andrzej Duda dal do zrozumienia. że kandydat PiS na prezydenta nie budzi jego entuzjazmu. To był despekt i ważny fakt polityczny. PiS już tęskni za Dudą | TOMASZ LIS KOMENTARZ 26.11.2024  przez,Lis
Nawet PiS-owcom słabo idzie udawanie entuzjazmu.,Lis
Z tego sondażu jednoznacznie wynika który z kandydatów ma większe szanse na zwycięstwo. Interpretacyjne fikołki tego nie zmienią,Lis
To przez was nie żyje. Jesteście mordercami.,Lis
Pomysł wspólnego kandydata Koalicji na prezydenta. to pomysł na rozszczepienie KO i zwiększenie szans Holowni. Dość parciana i głupiutka taktyka. Oczywiście Tusk w tę pułapkę złapać się nie da.,Lis
Lekceważenie kandydata PiS-u. jakkolwiek go nazwiemy. partyjnego czy obywatelskiego. byłoby z założenia. przejawem nie tylko arogancji. ale politycznej bezmyślności. Polska jest generalnie dość konserwatywna i kandydat konserwatywny ponad 40 procent głosów ma w drugiej turze jak,Lis
Marynara też śliczna.,Lis
Brawo Iga. Taki powrót na pewno smakuje bardziej niż bezdyskusyjna dominacja od początku do końca.,Lis
Nie ma nic łatwiejszego niż przekręcenie sondy na X. wiec są one  z natury niemiarodajne. Poza tym to członkowie KO będą wybierać kandydata. A tu mogą też głosować PiS-owcy  i wszyscy inni.,Lis
Codziennie gdy tam przechodzę z psem. idąc Alejami Ujazdowskimi. są tam tłumy. Mało kto wie. że na terenie Magicznego Botanicznego jest tez fragment oryginalnej świątyni opatrzności bożej. Obok świetne jedzenie w restauracji Rozdroże. Warto odwiedzić piękny Magiczny Botaniczny. ZKto będzie w Warszawie zapraszam. Magiczny Botaniczny 😍,Lis
Oglądałem Sikorskiego w TVN. oglądam Trzaskowskiego w TVP. Upewniłem się. że w tym wyścigu nie mam faworyta. Poczekam 11 dni  aż wszyscy poznamy nazwisko kandydata.,Lis
LeBron i jego syn wychodzą razem na parkiet w barwach Lakersów. Dynastia.LEBRON I BRONNY JAMES WCHODZĄ RAZEM NA PARKIET! 🥹😍  Pierwsze duo ojciec & syn w historii NBA! Coś niesamowitego!  👏🏾,Lis
Tylko PiS-owcy są w stanie porównywać gnoja. łajzę i złodzieja do wspaniałego człowieka i bohatera jakim był ksiądz Jerzy.,Lis
Nonsensowna teza. Gdyby nie płeć wynik Kamali byłby znacznie gorszy.,Lis
To jest republikanin. ale normalny. Bez zdziwień.,Lis
Poczobut siedzi w więzieniu Łukaszenki. była gwiazdka TVPiS na białoruskiej strzelnicy. I wszystko jasne,Lis
Washington Post: Gazeta umiera w jasności.,Lis
To nie jest głos obywatela ani prezydenta stolicy( nie ma powodu by się na temat amerykańskich wyborów wypowiadał). To głos jeszcze nieoficjalnego. ale rzeczywistego kandydata na prezydenta.Kto wygra wybory w USA? Czyli amerykańska polityka a polska racja stanu 🇵🇱🇺🇸,Lis
Nazywanie syfu. który zostawił Morawiecki dziurą Tuska. to nie Szopa. ale szopka.,Lis
I to jako komentarz do wpisu gościa. który pracował w TVP Kurskiego.  😂😂,Lis
PiS myślał o zmianie nazwy. W związku z wyborem takiego kandydata na prezydenta. może NSDAPiS?,Lis
Niezły przyglup.😂😂😂,Lis
Jak TVP odkryła niekorzystne umowy z Polsatem,Lis
Wielu zastanawiało się czy Partia Razem weźmie rozwód z koalicją i lewicą. Niedowiarki. Na końcu wzięła rozwód ze sobą. Ta partia to  fenomen. A jej nazwa czyni dodatkowo ten fenomen groteskowo pociesznym.,Lis
Kaczyński wystawił Nawrockiego czy tylko obserwuje reakcje na plotkę. że to zrobił?,Lis
Nowa telenowela polityczna  psiapsiółki.Poszli do PE by rozliczać złodziei z PIS. a wygląda na to. że są już bardzo ze sobą zapezyjaznieni. Rozliczeń PIS nie będzie. to mit zbudowany by wyłudzić głosy wyborców. Fratelizacja i zbaltowanie się ze złodziejami uświadamia nam jedno. jak bardzo nas oszukali.,Lis
Gorąco polecam: Świetny tekst o zidioceniu i moralnym bankructwie lewicy po terrorystycznym zamachu z 7 X.  Przeciw Izraelowi i za Palestyną. Lewico. nie widzisz. jakie mogą być skutki? – REUNION 69,Lis
35 rocznica Aksamitnej Rewolucji. Po Polsce ruszyli się Niemcy. potem Czechosłowacja. a potem już była lawina.Today. we celebrate with our friends in 🇨🇿🇸🇰 the 35th anniversary of the #VelvetRevolution—a remarkable moment of peaceful change & great victory for freedom. ending decades of Communist rule. This revolution continues to inspire Belarusians in our struggle for democracy today.,Lis
Palmiry pod Warszawą. grób zamordowanego przez Niemców w 1940 roku naszego wspaniałego olimpijczyka. idola przedwojennej Warszawy i Polski. złotego medalisty z Los Angeles w 1932 roku. Janusza Kusocińskiego. Aleja jego imienia przylega do południowej trybuny stadionu Legii.,Lis
Czy można być rotacyjnym niezależnym?,Lis
Oficjalnie politycy PiS. pod presją proukraińskiek i antyrosyjskiej opinii publicznej. mówili na początku wojny wszystko jak trzeba. ale czas od listopada 21 do lutego 22 w znacznym stopniu przegapili. a wiele wskazuje na to. że na zapleczu kombinowali z Orbanem( który jak zawsze,Lis
Średni mecz Igi. Ale na końca Iga to Iga. więc dowiozła. ❤️💪🇵🇱👠🎯,Lis
W 1988 roku kandydata demokratów Michaela Dukakisa. zapytano w debacie prezydenckiej. czy zmieniłby zdanie w sprawie kary śmierci( był przeciw). gdyby zgwałcona i zamordowana została jego żona. Odpowiedział spokojnie że nie. a ten brak emocji powszechnie skrytykowano. Ktoś,Lis
Mazurek na pomoc Macierewiczowi i PiS-owi. Ktoś zdziwiony?,Lis
Trochę głośniej będzie pod domem(choć na szczęście nie będą to już młoty pneumatyczne). ale ludziom będzie wygodniej. Gratulacje. Panie prezydencie.,Lis
Kaczyński mówiący. że chce zakończyć wojnę polsko- polską. to jak Putin wzywający do zakończenia wojny w Ukrainie. W jego wydaniu to może być tylko wezwanie drugiej strony do kapitulacji.,Lis
